Uid,year,name,type,who,Nart,link
urn:nir:stato:decreto.legislativo:1998;389,1998,Decreto Legislativo 6 Novembre 389/1998,decreto.legislativo,stato,1,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;389
urn:nir:stato:decreto.legislativo:1998;388,1998,Decreto Legislativo 20 Ottobre 388/1998,decreto.legislativo,stato,3,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;388
urn:nir:stato:decreto.legislativo:1998;387,1998,Decreto Legislativo 29 Ottobre 387/1998,decreto.legislativo,stato,24,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;387
urn:nir:stato:decreto.legislativo:1998;386,1998,Decreto Legislativo 13 Ottobre 386/1998,decreto.legislativo,stato,2,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;386
urn:nir:stato:decreto.legislativo:1998;380,1998,Decreto Legislativo 19 Ottobre 380/1998,decreto.legislativo,stato,1,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;380
urn:nir:stato:decreto.legislativo:1998;379,1998,Decreto Legislativo 6 Ottobre 379/1998,decreto.legislativo,stato,3,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;379
urn:nir:stato:decreto.legislativo:1998;373,1998,Decreto Legislativo 13 Ottobre 373/1998,decreto.legislativo,stato,5,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;373
urn:nir:stato:decreto.legislativo:1998;368,1998,Decreto Legislativo 20 Ottobre 368/1998,decreto.legislativo,stato,12,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;368
urn:nir:stato:decreto.legislativo:1998;361,1998,Decreto Legislativo 5 Ottobre 361/1998,decreto.legislativo,stato,5,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;361
urn:nir:stato:decreto.legislativo:1998;360,1998,Decreto Legislativo 28 Settembre 360/1998,decreto.legislativo,stato,3,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;360
urn:nir:stato:decreto.legislativo:1998;346,1998,Decreto Legislativo 26 Agosto 346/1998,decreto.legislativo,stato,1,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;346
urn:nir:stato:decreto.legislativo:1998;345,1998,Decreto Legislativo 22 Settembre 345/1998,decreto.legislativo,stato,2,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;345
urn:nir:stato:decreto.legislativo:1998;333,1998,Decreto Legislativo 1 Settembre 333/1998,decreto.legislativo,stato,23,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;333
urn:nir:stato:decreto.legislativo:1998;331,1998,Decreto Legislativo 1 Settembre 331/1998,decreto.legislativo,stato,3,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;331
urn:nir:stato:decreto.legislativo:1998;330,1998,Decreto Legislativo 1 Settembre 330/1998,decreto.legislativo,stato,1,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;330
urn:nir:stato:decreto.legislativo:1998;319,1998,Decreto Legislativo 26 Agosto 319/1998,decreto.legislativo,stato,5,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;319
urn:nir:stato:decreto.legislativo:1998;314,1998,Decreto Legislativo 3 Agosto 314/1998,decreto.legislativo,stato,17,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;314
urn:nir:stato:decreto.legislativo:1998;286,1998,Decreto Legislativo 25 Luglio 286/1998,decreto.legislativo,stato,76,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;286
urn:nir:stato:decreto.legislativo:1998;285,1998,Decreto Legislativo 16 Luglio 285/1998,decreto.legislativo,stato,22,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;285
urn:nir:stato:decreto.legislativo:1998;283,1998,Decreto Legislativo 9 Luglio 283/1998,decreto.legislativo,stato,5,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;283
urn:nir:stato:decreto.legislativo:1998;278,1998,Decreto Legislativo 29 Giugno 278/1998,decreto.legislativo,stato,6,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;278
urn:nir:stato:decreto.legislativo:1998;244,1998,Decreto Legislativo 30 Giugno 244/1998,decreto.legislativo,stato,2,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;244
urn:nir:stato:decreto.legislativo:1998;237,1998,Decreto Legislativo 18 Giugno 237/1998,decreto.legislativo,stato,16,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;237
urn:nir:stato:decreto.legislativo:1998;213,1998,Decreto Legislativo 24 Giugno 213/1998,decreto.legislativo,stato,58,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;213
urn:nir:stato:decreto.legislativo:1998;204,1998,Decreto Legislativo 5 Giugno 204/1998,decreto.legislativo,stato,7,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;204
urn:nir:stato:decreto.legislativo:1998;203,1998,Decreto Legislativo 5 Giugno 203/1998,decreto.legislativo,stato,5,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;203
urn:nir:stato:decreto.legislativo:1998;201,1998,Decreto Legislativo 16 Giugno 201/1998,decreto.legislativo,stato,9,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;201
urn:nir:stato:decreto.legislativo:1998;178,1998,Decreto Legislativo 8 Maggio 178/1998,decreto.legislativo,stato,9,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;178
urn:nir:stato:decreto.legislativo:1998;173,1998,Decreto Legislativo 30 Aprile 173/1998,decreto.legislativo,stato,16,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;173
urn:nir:stato:decreto.legislativo:1998;171,1998,Decreto Legislativo 13 Maggio 171/1998,decreto.legislativo,stato,13,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;171
urn:nir:stato:decreto.legislativo:1998;143,1998,Decreto Legislativo 31 Marzo 143/1998,decreto.legislativo,stato,25,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;143
urn:nir:stato:decreto.legislativo:1998;137,1998,Decreto Legislativo 10 Aprile 137/1998,decreto.legislativo,stato,15,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;137
urn:nir:stato:decreto.legislativo:1998;135,1998,Decreto Legislativo 8 Maggio 135/1998,decreto.legislativo,stato,3,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;135
urn:nir:stato:decreto.legislativo:1998;134,1998,Decreto Legislativo 23 Aprile 134/1998,decreto.legislativo,stato,9,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;134
urn:nir:stato:decreto.legislativo:1998;124,1998,Decreto Legislativo 29 Aprile 124/1998,decreto.legislativo,stato,11,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;124
urn:nir:stato:decreto.legislativo:1998;123,1998,Decreto Legislativo 31 Marzo 123/1998,decreto.legislativo,stato,12,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;123
urn:nir:stato:decreto.legislativo:1998;115,1998,Decreto Legislativo 31 Marzo 115/1998,decreto.legislativo,stato,5,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;115
urn:nir:stato:decreto.legislativo:1998;114,1998,Decreto Legislativo 31 Marzo 114/1998,decreto.legislativo,stato,31,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;114
urn:nir:stato:decreto.legislativo:1998;112,1998,Decreto Legislativo 31 Marzo 112/1998,decreto.legislativo,stato,165,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;112
urn:nir:stato:decreto.legislativo:1998;109,1998,Decreto Legislativo 31 Marzo 109/1998,decreto.legislativo,stato,9,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;109
urn:nir:stato:decreto.legislativo:1998;095,1998,Decreto Legislativo 25 Febbraio 95/1998,decreto.legislativo,stato,16,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;095
urn:nir:stato:decreto.legislativo:1998;090,1998,Decreto Legislativo 25 Febbraio 90/1998,decreto.legislativo,stato,12,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;090
urn:nir:stato:decreto.legislativo:1998;085,1998,Decreto Legislativo 14 Marzo 85/1998,decreto.legislativo,stato,3,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;085
urn:nir:stato:decreto.legislativo:1998;084,1998,Decreto Legislativo 14 Marzo 84/1998,decreto.legislativo,stato,12,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;084
urn:nir:stato:decreto.legislativo:1998;080,1998,Decreto Legislativo 31 Marzo 80/1998,decreto.legislativo,stato,45,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;080
urn:nir:stato:decreto.legislativo:1998;079,1998,Decreto Legislativo 11 Febbraio 79/1998,decreto.legislativo,stato,8,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;079
urn:nir:stato:decreto.legislativo:1998;075,1998,Decreto Legislativo 10 Marzo 75/1998,decreto.legislativo,stato,1,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;075
urn:nir:stato:decreto.legislativo:1998;074,1998,Decreto Legislativo 9 Marzo 74/1998,decreto.legislativo,stato,1,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;074
urn:nir:stato:decreto.legislativo:1998;062,1998,Decreto Legislativo 27 Febbraio 62/1998,decreto.legislativo,stato,48,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;062
urn:nir:stato:decreto.legislativo:1998;060,1998,Decreto Legislativo 5 Marzo 60/1998,decreto.legislativo,stato,3,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;060
urn:nir:stato:decreto.legislativo:1998;059,1998,Decreto Legislativo 6 Marzo 59/1998,decreto.legislativo,stato,1,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;059
urn:nir:stato:decreto.legislativo:1998;058,1998,Decreto Legislativo 24 Febbraio 58/1998,decreto.legislativo,stato,510,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;058
urn:nir:stato:decreto.legislativo:1998;056,1998,Decreto Legislativo 23 Marzo 56/1998,decreto.legislativo,stato,7,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;056
urn:nir:stato:decreto.legislativo:1998;051,1998,Decreto Legislativo 19 Febbraio 51/1998,decreto.legislativo,stato,254,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;051
urn:nir:stato:decreto.legislativo:1998;044,1998,Decreto Legislativo 14 Febbraio 44/1998,decreto.legislativo,stato,1,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;044
urn:nir:stato:decreto.legislativo:1998;043,1998,Decreto Legislativo 10 Marzo 43/1998,decreto.legislativo,stato,11,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;043
urn:nir:stato:decreto.legislativo:1998;032,1998,Decreto Legislativo 11 Febbraio 32/1998,decreto.legislativo,stato,10,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;032
urn:nir:stato:decreto.legislativo:1998;031,1998,Decreto Legislativo 27 Gennaio 31/1998,decreto.legislativo,stato,4,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;031
urn:nir:stato:decreto.legislativo:1998;020,1998,Decreto Legislativo 29 Gennaio 20/1998,decreto.legislativo,stato,11,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;020
urn:nir:stato:decreto.legislativo:1998;019,1998,Decreto Legislativo 29 Gennaio 19/1998,decreto.legislativo,stato,27,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;019
urn:nir:stato:decreto.legislativo:1998;003,1998,Decreto Legislativo 8 Gennaio 3/1998,decreto.legislativo,stato,8,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1998;003
urn:nir:stato:decreto.legislativo:1999;541,1999,Decreto Legislativo 18 Dicembre 541/1999,decreto.legislativo,stato,16,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1999;541
urn:nir:stato:decreto.legislativo:1999;540,1999,Decreto Legislativo 29 Ottobre 540/1999,decreto.legislativo,stato,12,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1999;540
urn:nir:stato:decreto.legislativo:1999;532,1999,Decreto Legislativo 26 Novembre 532/1999,decreto.legislativo,stato,12,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1999;532
urn:nir:stato:decreto.legislativo:1999;528,1999,Decreto Legislativo 19 Novembre 528/1999,decreto.legislativo,stato,26,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1999;528
urn:nir:stato:decreto.legislativo:1999;525,1999,Decreto Legislativo 25 Novembre 525/1999,decreto.legislativo,stato,10,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1999;525
urn:nir:stato:decreto.legislativo:1999;517,1999,Decreto Legislativo 21 Dicembre 517/1999,decreto.legislativo,stato,8,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1999;517
urn:nir:stato:decreto.legislativo:1999;507,1999,Decreto Legislativo 30 Dicembre 507/1999,decreto.legislativo,stato,106,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1999;507
urn:nir:stato:decreto.legislativo:1999;506,1999,Decreto Legislativo 30 Dicembre 506/1999,decreto.legislativo,stato,3,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1999;506
urn:nir:stato:decreto.legislativo:1999;505,1999,Decreto Legislativo 23 Dicembre 505/1999,decreto.legislativo,stato,16,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1999;505
urn:nir:stato:decreto.legislativo:1999;491,1999,Decreto Legislativo 3 Dicembre 491/1999,decreto.legislativo,stato,10,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1999;491
urn:nir:stato:decreto.legislativo:1999;490,1999,Decreto Legislativo 29 Ottobre 490/1999,decreto.legislativo,stato,169,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1999;490
urn:nir:stato:decreto.legislativo:1999;464,1999,Decreto Legislativo 2 Dicembre 464/1999,decreto.legislativo,stato,3,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1999;464
urn:nir:stato:decreto.legislativo:1999;463,1999,Decreto Legislativo 11 Novembre 463/1999,decreto.legislativo,stato,21,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1999;463
urn:nir:stato:decreto.legislativo:1999;461,1999,Decreto Legislativo 29 Ottobre 461/1999,decreto.legislativo,stato,42,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1999;461
urn:nir:stato:decreto.legislativo:1999;454,1999,Decreto Legislativo 29 Ottobre 454/1999,decreto.legislativo,stato,18,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1999;454
urn:nir:stato:decreto.legislativo:1999;449,1999,Decreto Legislativo 29 Ottobre 449/1999,decreto.legislativo,stato,10,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1999;449
urn:nir:stato:decreto.legislativo:1999;447,1999,Decreto Legislativo 8 Ottobre 447/1999,decreto.legislativo,stato,22,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1999;447
urn:nir:stato:decreto.legislativo:1999;443,1999,Decreto Legislativo 29 Ottobre 443/1999,decreto.legislativo,stato,19,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1999;443
urn:nir:stato:decreto.legislativo:1999;442,1999,Decreto Legislativo 20 Ottobre 442/1999,decreto.legislativo,stato,5,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1999;442
urn:nir:stato:decreto.legislativo:1999;426,1999,Decreto Legislativo 19 Ottobre 426/1999,decreto.legislativo,stato,1,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1999;426
urn:nir:stato:decreto.legislativo:1999;419,1999,Decreto Legislativo 29 Ottobre 419/1999,decreto.legislativo,stato,15,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1999;419
urn:nir:stato:decreto.legislativo:1999;400,1999,Decreto Legislativo 20 Settembre 400/1999,decreto.legislativo,stato,1,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1999;400
urn:nir:stato:decreto.legislativo:1999;382,1999,Decreto Legislativo 15 Ottobre 382/1999,decreto.legislativo,stato,1,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1999;382
urn:nir:stato:decreto.legislativo:1999;381,1999,Decreto Legislativo 29 Settembre 381/1999,decreto.legislativo,stato,15,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1999;381
urn:nir:stato:decreto.legislativo:1999;374,1999,Decreto Legislativo 25 Settembre 374/1999,decreto.legislativo,stato,7,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1999;374
urn:nir:stato:decreto.legislativo:1999;372,1999,Decreto Legislativo 4 Agosto 372/1999,decreto.legislativo,stato,19,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1999;372
urn:nir:stato:decreto.legislativo:1999;368,1999,Decreto Legislativo 17 Agosto 368/1999,decreto.legislativo,stato,51,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1999;368
urn:nir:stato:decreto.legislativo:1999;364,1999,Decreto Legislativo 15 Settembre 364/1999,decreto.legislativo,stato,1,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1999;364
urn:nir:stato:decreto.legislativo:1999;363,1999,Decreto Legislativo 15 Settembre 363/1999,decreto.legislativo,stato,1,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1999;363
urn:nir:stato:decreto.legislativo:1999;360,1999,Decreto Legislativo 17 Agosto 360/1999,decreto.legislativo,stato,15,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1999;360
urn:nir:stato:decreto.legislativo:1999;359,1999,Decreto Legislativo 4 Agosto 359/1999,decreto.legislativo,stato,8,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1999;359
urn:nir:stato:decreto.legislativo:1999;358,1999,Decreto Legislativo 2 Agosto 358/1999,decreto.legislativo,stato,1,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1999;358
urn:nir:stato:decreto.legislativo:1999;354,1999,Decreto Legislativo 20 Settembre 354/1999,decreto.legislativo,stato,11,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1999;354
urn:nir:stato:decreto.legislativo:1999;351,1999,Decreto Legislativo 4 Agosto 351/1999,decreto.legislativo,stato,21,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1999;351
urn:nir:stato:decreto.legislativo:1999;346,1999,Decreto Legislativo 8 Settembre 346/1999,decreto.legislativo,stato,5,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1999;346
urn:nir:stato:decreto.legislativo:1999;345,1999,Decreto Legislativo 4 Agosto 345/1999,decreto.legislativo,stato,16,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1999;345
urn:nir:stato:decreto.legislativo:1999;344,1999,Decreto Legislativo 8 Settembre 344/1999,decreto.legislativo,stato,1,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1999;344
